,0
2533,13667
2534,13670
2535,13678
2536,5489
2537,13682
2538,5490
2539,13684
2540,5491
2541,5495
2542,5499
2543,13699
2544,13702
2545,13703
2546,13705
2547,13713
2548,13714
2549,5529
2550,13722
2551,13723
2552,5533
2553,13727
2554,13728
2555,13730
2556,13731
2557,13734
2558,13735
2559,5544
2560,5548
2561,5550
2562,5552
2563,13746
2564,5555
2565,5560
2566,13752
2567,5561
2568,13757
2569,5568
2570,13764
2571,13766
2572,5578
2573,13770
2574,5583
2575,13775
2576,13777
2577,5590
2578,5594
2579,5600
2580,13792
2581,13794
2582,13796
2583,5605
2584,13798
2585,13799
2586,5608
2587,5612
2588,13804
2589,13810
2590,5618
2591,5620
2592,13814
2593,13818
2594,5630
2595,5634
2596,5638
2597,13832
2598,5642
2599,5644
2600,5645
2601,5649
2602,13844
2603,5659
2604,5663
2605,13856
2606,5671
2607,5675
2608,5678
2609,5680
2610,5682
2611,5684
2612,5693
2613,5696
2614,13894
2615,13901
2616,5709
2617,5711
2618,5715
2619,5716
2620,13912
2621,5721
2622,13914
2623,5726
2624,5729
2625,5730
2626,5735
2627,5736
2628,13933
2629,5743
2630,13936
2631,5745
2632,13939
2633,5753
2634,13946
2635,13947
2636,13949
2637,5769
2638,13964
2639,13965
2640,5779
2641,13976
2642,5785
2643,13979
2644,5795
2645,13991
2646,13993
2647,13994
2648,13996
2649,5809
2650,5815
2651,14008
2652,5818
2653,14013
2654,5822
2655,5836
2656,5838
2657,5840
2658,5842
2659,14036
2660,5848
2661,5851
2662,5859
2663,5862
2664,5872
2665,5876
2666,14069
2667,5881
2668,14074
2669,5889
2670,5891
2671,5893
2672,5897
2673,5900
2674,5909
2675,14107
2676,5917
2677,14112
2678,14120
2679,5935
2680,5936
2681,14132
2682,5943
2683,5944
2684,14139
2685,5948
2686,5958
2687,5960
2688,14153
2689,14161
2690,5970
2691,14165
2692,5977
2693,14169
2694,14174
2695,14177
2696,5987
2697,5990
2698,14185
2699,5999
2700,6001
2701,6004
2702,6006
2703,6007
2704,6011
2705,14203
2706,14206
2707,14209
2708,6018
2709,6020
2710,6021
2711,6022
2712,6029
2713,14224
2714,6033
2715,14225
2716,6036
2717,6044
2718,14239
2719,6053
2720,6062
2721,14257
2722,14260
2723,6069
2724,14262
2725,14264
2726,14265
2727,6072
2728,14276
2729,6084
2730,6086
2731,14279
2732,6088
2733,6091
2734,14284
2735,6092
2736,6098
2737,14292
2738,14293
2739,6104
2740,6107
2741,6112
2742,6113
2743,14304
2744,6115
2745,6116
2746,6118
2747,14316
2748,6126
2749,6127
2750,14330
2751,6138
2752,6141
2753,6142
2754,6144
2755,14338
2756,6149
2757,6150
2758,6152
2759,6156
2760,6157
2761,14352
2762,6160
2763,14358
2764,6169
2765,6175
2766,6177
2767,6180
2768,6182
2769,14378
2770,6188
2771,6190
2772,14383
2773,14385
2774,14387
2775,14388
2776,6200
2777,14393
2778,6202
2779,6203
2780,14394
2781,6206
2782,14401
2783,14411
2784,6219
2785,14414
2786,14415
2787,6224
2788,14423
2789,6234
2790,14431
2791,6241
2792,14433
2793,14437
2794,6246
2795,14444
2796,14445
2797,6257
2798,14451
2799,6262
2800,6263
2801,6265
2802,14458
2803,14457
2804,14462
2805,6274
2806,6276
2807,6278
2808,14470
2809,6282
2810,14477
2811,6301
2812,6303
2813,6309
2814,6313
2815,6314
2816,6323
2817,6324
2818,6327
2819,6328
2820,14527
2821,6335
2822,14532
2823,14533
2824,14534
2825,6341
2826,6346
2827,14540
2828,14544
2829,6352
2830,6354
2831,14549
2832,6360
2833,14553
2834,6367
2835,6369
2836,14563
2837,6373
2838,6374
2839,6375
2840,6377
2841,14571
2842,14579
2843,6389
2844,14582
2845,14583
2846,6397
2847,14595
2848,6415
2849,6416
2850,6420
2851,14614
2852,14615
2853,6426
2854,6427
2855,14620
2856,14622
2857,14624
2858,6435
2859,6445
2860,6451
2861,6460
2862,6461
2863,6463
2864,14656
2865,6465
2866,6466
2867,6469
2868,14662
2869,6471
2870,6475
2871,14668
2872,14669
2873,14671
2874,6481
2875,14682
2876,14686
2877,14690
2878,14694
2879,6504
2880,14700
2881,6508
2882,6511
2883,14706
2884,6519
2885,14711
2886,6521
2887,14713
2888,6524
2889,14721
2890,6530
2891,6533
2892,14726
2893,14731
2894,6542
2895,6544
2896,14740
2897,14744
2898,6555
2899,14750
2900,14752
2901,6560
2902,6562
2903,14755
2904,14757
2905,14760
2906,6571
2907,14764
2908,14765
2909,6574
2910,6576
2911,14768
2912,6578
2913,6580
2914,6582
2915,14780
2916,6589
2917,6593
2918,14788
2919,14792
2920,14793
2921,6604
2922,6610
2923,14805
2924,14807
2925,6616
2926,14815
2927,14820
2928,14824
2929,14826
2930,14829
2931,14830
2932,14835
2933,6651
2934,6652
2935,14843
2936,14847
2937,14848
2938,14853
2939,6661
2940,14855
2941,14854
2942,14859
2943,6668
2944,6670
2945,6672
2946,14865
2947,6677
2948,14871
2949,14880
2950,14881
2951,6689
2952,6694
2953,6695
2954,6701
2955,6702
2956,14895
2957,14896
2958,14898
2959,14899
2960,6710
2961,14902
2962,14905
2963,14908
2964,14912
2965,6721
2966,6724
2967,14917
2968,6727
2969,14920
2970,14922
2971,6731
2972,14923
2973,14927
2974,6739
2975,14931
2976,14933
2977,6744
2978,6745
2979,14940
2980,6753
2981,6755
2982,6756
2983,6758
2984,6759
2985,6763
2986,14956
2987,6766
2988,6768
2989,14960
2990,14961
2991,6776
2992,6781
2993,14973
2994,14976
2995,14979
2996,6789
2997,6793
2998,14992
2999,14993
3000,14995
3001,14996
3002,14997
3003,6807
3004,6808
3005,6810
3006,15009
3007,6818
3008,6820
3009,15016
3010,15020
3011,15023
3012,6832
3013,6833
3014,6835
3015,15030
3016,15031
3017,6840
3018,15033
3019,15037
3020,6845
3021,15038
3022,15041
3023,6850
3024,6851
3025,15045
3026,6854
3027,6856
3028,15050
3029,15052
3030,15055
3031,6864
3032,6869
3033,6870
3034,15068
3035,6878
3036,15072
3037,15076
3038,6885
3039,15078
3040,6888
3041,15088
3042,6897
3043,15092
3044,6909
3045,6918
3046,6919
3047,6920
3048,15115
3049,6925
3050,6933
3051,6938
3052,15130
3053,6940
3054,6946
3055,15143
3056,6951
3057,15157
3058,6966
3059,15158
3060,6969
3061,6971
3062,6972
3063,6974
3064,15168
3065,6977
3066,15169
3067,15170
3068,15174
3069,15180
3070,6991
3071,15184
3072,15186
3073,6996
3074,7007
3075,7010
3076,15203
3077,15205
3078,15206
3079,15207
3080,7016
3081,7021
3082,15222
3083,7030
3084,15225
3085,15226
3086,7034
3087,15230
3088,15239
3089,7049
3090,7051
3091,7053
3092,15248
3093,15252
3094,7062
3095,15254
3096,15256
3097,7065
3098,15255
3099,15260
3100,15265
3101,15266
3102,7075
3103,7076
3104,7079
3105,7082
3106,15279
3107,7091
3108,15287
3109,7096
3110,7099
3111,15294
3112,7103
3113,7105
3114,7107
3115,7111
3116,7114
3117,15308
3118,15314
3119,7123
3120,15320
3121,7131
3122,7132
3123,15325
3124,7135
3125,15329
3126,15334
3127,15339
3128,15341
3129,7154
3130,7155
3131,15349
3132,7163
3133,7164
3134,15358
3135,15360
3136,15361
3137,15362
3138,7176
3139,15374
3140,7186
3141,15380
3142,15382
3143,7192
3144,7193
3145,15395
3146,15396
3147,7208
3148,7217
3149,15413
3150,7223
3151,7224
3152,7225
3153,15419
3154,7228
3155,15425
3156,7239
3157,15431
3158,15435
3159,7247
3160,7250
3161,7252
3162,7255
3163,15448
3164,7264
3165,7265
3166,15456
3167,7270
3168,15470
3169,7278
3170,15472
3171,7283
3172,15477
3173,7289
3174,15482
3175,7294
3176,7296
3177,7297
3178,15488
3179,15489
3180,7305
3181,7308
3182,15502
3183,7310
3184,15507
3185,7316
3186,7320
3187,15516
3188,7332
3189,7333
3190,15531
3191,15532
3192,7346
3193,15540
3194,15542
3195,7355
3196,15549
3197,15551
3198,7361
3199,7365
3200,7372
3201,15565
3202,15566
3203,7377
3204,15571
3205,15572
3206,15574
3207,15576
3208,7385
3209,7386
3210,15579
3211,15588
3212,7407
3213,7416
3214,7417
3215,15616
3216,15617
3217,7427
3218,7429
3219,7431
3220,15625
3221,15627
3222,7436
3223,15630
3224,15633
3225,7444
3226,7445
3227,7448
3228,7449
3229,15649
3230,15650
3231,7462
3232,15656
3233,7472
3234,7474
3235,15668
3236,7477
3237,15674
3238,7487
3239,7499
3240,7500
3241,15696
3242,7516
3243,7517
3244,7519
3245,15719
3246,7544
3247,7545
3248,15739
3249,15741
3250,7550
3251,15745
3252,15746
3253,15751
3254,7567
3255,7571
3256,15765
3257,7575
3258,7576
3259,15770
3260,15779
3261,7587
3262,15787
3263,7595
3264,7597
3265,15790
3266,7601
3267,15795
3268,7604
3269,15797
3270,15799
3271,15808
3272,15810
3273,7618
3274,15813
3275,7628
3276,15822
3277,7631
3278,7630
3279,15825
3280,15828
3281,15835
3282,15840
3283,15843
3284,15844
3285,15849
3286,15851
3287,15854
3288,15861
3289,15864
3290,15865
3291,7674
3292,15866
3293,7673
3294,15876
3295,7686
3296,15880
3297,7689
3298,7690
3299,7694
3300,15889
3301,7698
3302,15892
3303,7701
3304,7702
3305,7703
3306,7704
3307,15900
3308,15901
3309,15906
3310,7718
3311,7721
3312,7723
3313,15916
3314,15915
3315,7726
3316,15920
3317,7728
3318,15922
3319,7732
3320,7733
3321,15926
3322,15939
3323,15940
3324,15942
3325,15946
3326,15948
3327,7758
3328,7761
3329,15955
3330,15956
3331,7771
3332,15965
3333,7776
3334,7784
3335,15977
3336,7786
3337,7791
3338,15983
3339,7798
3340,15991
3341,15990
3342,7801
3343,15994
3344,7809
3345,16004
3346,7814
3347,7815
3348,16011
3349,7827
3350,16024
3351,7833
3352,16025
3353,7835
3354,7837
3355,16030
3356,7842
3357,16035
3358,7843
3359,16040
3360,7848
3361,16050
3362,7859
3363,7860
3364,16054
3365,16060
3366,16063
3367,7878
3368,7886
3369,16084
3370,16085
3371,7897
3372,16092
3373,16097
3374,16098
3375,16109
3376,7923
3377,16116
3378,7927
3379,7930
3380,16129
3381,7940
3382,16134
3383,7944
3384,16141
3385,16142
3386,16148
3387,16154
3388,7968
3389,7975
3390,7976
3391,16170
3392,16171
3393,16173
3394,7984
3395,7988
3396,16184
3397,7997
3398,16190
3399,8001
3400,8002
3401,16195
3402,8007
3403,16199
3404,16201
3405,8013
3406,8014
3407,8022
3408,16215
3409,16217
3410,8025
3411,16218
3412,16222
3413,16227
3414,16236
3415,8048
3416,16240
3417,8054
3418,8060
3419,16252
3420,16255
3421,16259
3422,16261
3423,8072
3424,8073
3425,8093
3426,16289
3427,8099
3428,16292
3429,8107
3430,16300
3431,16305
3432,16313
3433,8135
3434,8138
3435,8139
3436,8140
3437,8141
3438,8152
3439,8156
3440,16349
3441,8157
3442,16351
3443,16354
3444,16356
3445,16358
3446,8167
3447,8173
3448,8175
3449,16380
3450,8190
